51772,Credit
52373,Supp
59423,Elite
58422,Elite
52357,Elite
51841,Supp
50902,Supp
59072,Elite
57965,Supp
51963,Supp
58078,Credit
57738,Elite
52293,Elite
52254,Supp
51044,Elite
59254,Credit
58307,Elite
50974,Supp
58111,Supp
58152,Elite
58153,Supp
52122,Elite
59267,Credit
59327,Elite
52109,Elite
52564,Elite
58168,Supp
51230,Elite
51419,Supp
58875,Elite
57699,Elite
58579,Elite
52724,Credit
57714,Supp
51284,Elite
50781,Elite
57634,Supp
50768,Supp
51403,Supp
57553,Elite
58807,Elite
59452,Elite
55811,Elite
58722,Credit
59204,Credit
58811,Supp
55372,Credit
55816,Supp
58364,Credit
58828,Credit
58559,Supp
55331,Supp
55880,Supp
59172,Elite
59746,Supp
59710,Credit
55897,Supp
55919,Supp
55796,Supp
58838,Credit
55779,Supp
59912,Supp
58993,Elite
55624,Credit
55529,Supp
55627,Elite
55647,Supp
58528,Elite
55507,Elite
58914,Elite
58995,Credit
58513,Supp
58502,Elite
58194,Credit
58445,Credit
59004,Supp
59052,Supp
58419,Supp
55703,Elite
59859,Elite
58678,Supp
59891,Supp
59820,Elite
58385,Elite
55617,Credit
58482,Elite
57513,Supp
59351,Credit
56695,Elite
56771,Elite
59552,Supp
57744,Elite
56791,Credit
56811,Elite
56894,Elite
56900,Elite
55246,Elite
57004,Credit
57734,Elite
57053,Supp
57055,Elite
57069,Credit
57075,Supp
57080,Elite
57682,Credit
57147,Elite
57158,Supp
57214,Supp
57674,Supp
57648,Supp
57644,Credit
59426,Supp
57360,Credit
57596,Elite
59429,Credit
57465,Elite
57774,Elite
57799,Elite
59649,Supp
56684,Credit
56052,Supp
56074,Supp
58131,Credit
56128,Elite
57501,Elite
56152,Supp
58094,Elite
56206,Credit
56211,Elite
56231,Elite
59374,Elite
56278,Elite
56350,Supp
59401,Supp
56387,Supp
56408,Credit
59636,Elite
59625,Elite
56423,Supp
56565,Supp
56575,Elite
59567,Supp
56600,Credit
57901,Credit
59425,Elite
56639,Credit
57861,Credit
59373,Elite
54865,Elite
55238,Supp
51262,Elite
51211,Elite
53401,Credit
51219,Supp
51233,Supp
53367,Elite
51251,Elite
53346,Supp
53338,Elite
53894,Supp
53327,Credit
53310,Elite
53119,Supp
53115,Supp
53101,Supp
51316,Elite
51339,Elite
51198,Credit
53485,Elite
53488,Elite
53503,Credit
50986,Elite
53806,Elite
53746,Credit
53745,Elite
53677,Supp
50988,Credit
50994,Credit
51010,Elite
51033,Elite
53645,Elite
52106,Credit
53624,Elite
53593,Elite
53569,Elite
53542,Elite
53087,Elite
51431,Credit
51465,Elite
52642,Credit
51927,Elite
52569,Supp
51951,Supp
52536,Credit
52404,Credit
51972,Supp
52384,Supp
52337,Elite
51999,Credit
52319,Supp
52004,Credit
52313,Supp
52030,Supp
52244,Credit
52209,Supp
52638,Elite
52644,Elite
53075,Supp
52656,Supp
53055,Elite
53054,Credit
51475,Supp
53037,Elite
51509,Elite
51524,Supp
52970,Elite
51543,Elite
52931,Elite
51592,Elite
55234,Credit
51645,Credit
51682,Credit
51683,Elite
51773,Credit
53870,Elite
53636,Supp
50976,Supp
50967,Supp
54805,Credit
54752,Supp
54748,Credit
54681,Elite
54662,Elite
50264,Supp
54625,Credit
54591,Credit
54846,Supp
54522,Supp
50327,Elite
50335,Credit
50353,Elite
50389,Credit
54410,Supp
50440,Elite
54838,Supp
54859,Supp
54306,Supp
50063,Supp
50038,Supp
55215,Elite
55166,Elite
55138,Credit
50042,Supp
50052,Elite
55092,Elite
50065,Elite
50228,Elite
55049,Elite
54995,Supp
54988,Credit
50070,Supp
50110,Elite
54910,Elite
50191,Credit
54310,Supp
50318,Supp
50576,Elite
54231,Credit
50935,Elite
50927,Credit
50913,Credit
53985,Elite
54002,Elite
50843,Supp
54063,Credit
50814,Supp
54169,Supp
54175,Elite
54192,Credit
50708,Elite
52099,Supp
54274,Credit
50620,Credit
50654,Credit
58985,Credit
51982,Supp
59437,Supp
50758,Elite
59113,Credit
51092,Credit
51078,Elite
51058,Credit
58855,Elite
58841,Elite
59481,Supp
58360,Elite
51836,Elite
50990,Supp
50048,Elite
51295,Credit
50891,Credit
59942,Credit
51274,Credit
50468,Elite
58298,Credit
52080,Elite
58264,Elite
58224,Elite
59808,Elite
51829,Supp
59680,Elite
58459,Supp
58923,Elite
58710,Elite
51186,Supp
50662,Elite
59709,Elite
51141,Elite
58598,Credit
58590,Credit
58584,Credit
50724,Elite
51125,Supp
51553,Supp
50237,Credit
59447,Credit
51604,Elite
58543,Elite
59712,Elite
51097,Elite
50564,Elite
59476,Credit
58490,Elite
51375,Elite
58476,Elite
51655,Credit
52836,Elite
52145,Credit
52149,Elite
55923,Supp
54254,Elite
55952,Credit
54221,Credit
56022,Credit
56033,Credit
54163,Credit
54110,Elite
54088,Credit
56172,Supp
53966,Credit
53964,Credit
56238,Elite
53901,Credit
56269,Supp
56275,Elite
53830,Elite
56425,Elite
56449,Elite
56479,Supp
56496,Elite
56547,Credit
56563,Credit
53647,Elite
56582,Elite
54291,Supp
55915,Credit
55911,Credit
55604,Elite
55233,Elite
55141,Supp
55351,Supp
55131,Elite
55126,Elite
55403,Elite
55076,Elite
54934,Credit
55522,Elite
55583,Elite
50029,Elite
54830,Supp
55899,Elite
54799,Credit
55705,Elite
55742,Credit
55749,Credit
54610,Elite
54519,Credit
55840,Credit
54472,Credit
55864,Credit
54407,Elite
54377,Elite
56584,Elite
53527,Credit
56699,Elite
52658,Elite
57502,Elite
52876,Elite
52827,Credit
57554,Credit
52808,Elite
52795,Supp
52750,Supp
52730,Credit
52707,Elite
52683,Elite
52669,Elite
52623,Elite
52935,Credit
52563,Elite
52396,Supp
52364,Credit
57945,Elite
57976,Elite
58029,Credit
52294,Elite
52212,Credit
52178,Credit
52159,Credit
58140,Credit
52926,Elite
57457,Credit
56705,Credit
53251,Elite
56769,Credit
53462,Elite
53436,Supp
53428,Credit
53415,Credit
56818,Credit
53391,Credit
56858,Credit
56893,Elite
53350,Supp
56999,Credit
53147,Supp
52976,Credit
57093,Elite
57120,Credit
57138,Supp
53077,Supp
57182,Credit
53040,Supp
57267,Elite
57294,Credit
53035,Elite
57369,Elite
57421,Elite
50005,Credit
53702,Supp
55916,Elite
54396,Supp
55860,Credit
55861,Supp
52049,Supp
54395,Supp
55907,Supp
59362,Credit
51976,Supp
53137,Elite
55947,Elite
50219,Supp
58601,Elite
53149,Credit
53160,Supp
54414,Supp
50233,Supp
55844,Supp
58576,Supp
55836,Elite
55825,Elite
54444,Supp
55818,Supp
53111,Supp
55812,Supp
52134,Elite
54463,Supp
52158,Supp
52173,Supp
55764,Supp
50767,Credit
55710,Elite
58992,Credit
51970,Supp
51658,Supp
56264,Elite
51792,Supp
53304,Supp
54244,Supp
56191,Supp
50823,Supp
53337,Supp
51715,Supp
50795,Supp
58656,Supp
56284,Elite
59474,Supp
51664,Credit
56338,Supp
57970,Supp
56137,Elite
58041,Supp
51862,Elite
58051,Elite
54296,Credit
58060,Supp
56066,Elite
58622,Supp
51880,Supp
53248,Supp
58989,Supp
51941,Elite
51942,Supp
56009,Supp
51947,Supp
58086,Credit
53174,Supp
53061,Elite
58565,Elite
59911,Elite
52919,Elite
58340,Supp
55133,Credit
52549,Credit
59080,Supp
55197,Credit
52533,Supp
55273,Supp
58563,Elite
54678,Supp
59770,Supp
55287,Supp
55295,Supp
54665,Credit
58497,Supp
55113,Supp
54792,Supp
59085,Supp
55096,Supp
58359,Supp
58368,Supp
58440,Supp
52853,Supp
58374,Supp
58377,Supp
55000,Credit
54839,Supp
50375,Supp
54983,Supp
52816,Supp
52703,Supp
52720,Supp
54635,Supp
58282,Elite
59768,Supp
55530,Supp
52190,Supp
58180,Credit
59308,Supp
53051,Supp
52228,Supp
55625,Supp
50755,Supp
52229,Elite
52242,Supp
58198,Supp
55580,Elite
53010,Supp
55537,Supp
52275,Supp
52995,Supp
52419,Supp
52280,Supp
58229,Elite
58551,Supp
58549,Supp
52984,Supp
59259,Supp
50287,Supp
54524,Credit
50738,Supp
52958,Supp
55416,Elite
54566,Supp
59246,Supp
50652,Credit
53366,Supp
59126,Supp
53560,Supp
51377,Supp
56906,Supp
56892,Supp
51323,Supp
53538,Elite
56865,Credit
51336,Supp
53809,Supp
56817,Credit
57836,Supp
56813,Credit
59674,Elite
56812,Supp
56786,Supp
56911,Supp
59577,Supp
50100,Supp
57373,Supp
57375,Elite
54000,Supp
58881,Supp
59648,Credit
54017,Supp
54021,Supp
59832,Credit
51459,Elite
50112,Supp
59971,Elite
57334,Supp
51038,Supp
57074,Supp
50049,Supp
50528,Supp
58768,Credit
57710,Supp
53868,Supp
50525,Credit
57248,Elite
57743,Supp
57121,Supp
57686,Elite
57081,Supp
51176,Supp
50555,Credit
57663,Supp
51088,Supp
59617,Supp
57019,Supp
53588,Credit
51072,Supp
57672,Credit
53649,Supp
56960,Supp
53818,Supp
56954,Elite
53924,Supp
51312,Elite
57640,Supp
51424,Supp
50867,Supp
50978,Supp
53754,Supp
51576,Elite
56673,Elite
59687,Credit
57589,Supp
58810,Supp
54083,Credit
56473,Supp
56450,Credit
57555,Supp
56419,Supp
59701,Supp
57916,Elite
54127,Elite
53390,Supp
54147,Supp
56397,Supp
57954,Supp
53743,Elite
51620,Supp
56382,Supp
54149,Elite
54157,Supp
53389,Credit
53414,Supp
57920,Supp
57193,Supp
59526,Credit
57886,Supp
57449,Supp
57455,Credit
51505,Supp
54032,Elite
57450,Supp
54074,Supp
57432,Supp
53768,Supp
58786,Supp
53658,Supp
54025,Elite
51560,Elite
51468,Supp
59521,Supp
53626,Elite
52937,Credit
52793,Supp
53637,Credit
52934,Credit
59115,Elite
52945,Supp
52866,Elite
59066,Elite
52812,Supp
52833,Credit
52840,Supp
52921,Elite
52907,Supp
59070,Credit
59071,Supp
59073,Credit
52834,Supp
52923,Supp
52896,Supp
53666,Supp
52825,Supp
53660,Elite
53656,Supp
52817,Supp
59097,Supp
59064,Supp
52865,Supp
58917,Supp
52961,Supp
53477,Elite
58888,Supp
53171,Elite
53464,Supp
53177,Elite
53178,Credit
53448,Credit
53441,Credit
58897,Elite
53434,Supp
53254,Supp
53255,Elite
58902,Elite
53257,Credit
53267,Elite
52741,Elite
53283,Supp
53284,Credit
58949,Elite
53317,Elite
58906,Elite
58937,Supp
58933,Supp
58911,Elite
58932,Supp
53357,Supp
53362,Elite
53363,Elite
53475,Elite
59005,Supp
52962,Elite
53492,Elite
52968,Supp
52971,Supp
53613,Elite
52991,Supp
58837,Supp
52993,Supp
53606,Elite
53595,Supp
53590,Supp
53586,Supp
53577,Supp
53571,Elite
53028,Credit
53045,Supp
53056,Supp
53374,Elite
58862,Elite
58864,Supp
58865,Elite
53068,Elite
58866,Supp
53532,Credit
59013,Elite
53120,Supp
53514,Supp
59006,Supp
58873,Elite
53270,Supp
60000,Credit
52738,Supp
51532,Credit
51606,Elite
59506,Supp
59511,Elite
51580,Elite
59514,Credit
51564,Supp
51563,Elite
51546,Elite
51530,Elite
51626,Supp
51529,Supp
59532,Elite
51520,Elite
51502,Elite
59539,Supp
59548,Supp
